KD,Sub. att,Rev.,Ctrl,sig_str_landed,sig_str_attempted,sig_str_rate,total_str_landed,total_str_attempted,total_str_rate,td_landed,td_attempted,td_rate,head_landed,head_attempted,head_rate,body_landed,body_attempted,body_rate,leg_landed,leg_attempted,leg_rate,distance_landed,distance_attempted,distance_rate,clinch_landed,clinch_attempted,clinch_rate,ground_landed,ground_attempted,ground_rate,Target
-1,0,0,-52,-4,-15,0.034115138592750505,-17,-29,0.0032506180752678304,2,-1,1.0,-36,-56,-0.15076362617346228,34,43,-0.17307692307692313,-2,-2,-0.04166666666666663,8,8,0.04434782608695659,-12,-20,0.23529411764705888,0,-3,0.375,0
0,1,0,-103,3,-4,0.275,6,-2,0.29913043478260865,0,1,0.0,3,-3,0.28846153846153844,-2,-3,-0.6666666666666666,2,2,0.0,1,-1,0.12878787878787873,0,-1,0.0,2,-2,0.5142857142857143,1
0,0,0,-234,-8,-5,-0.3214285714285714,10,14,0.0,-2,-4,0.4,-6,-4,-0.33333333333333337,0,0,0.0,-2,-1,-1.0,-6,-1,-0.42307692307692313,1,1,0.0,-3,-5,0.33333333333333337,0
1,0,0,3,0,-6,0.1777777777777778,0,-6,0.1777777777777778,0,0,0.0,3,0,0.4285714285714286,-1,-3,-0.3333333333333333,-2,-3,-0.4,0,-6,0.1777777777777778,0,0,0.0,0,0,0.0,1
0,0,0,179,-27,-13,-0.22729504172803144,-80,-65,-0.2995562130177514,4,21,0.1904761904761904,-11,4,-0.168052668052668,-17,-18,-0.36363636363636365,1,1,0.0,-21,-7,-0.2033467202141901,-5,-4,-1.0,-1,-2,-0.5,0
0,-1,0,-72,19,27,0.07207401032702243,16,21,0.06746031746031755,-2,-7,-0.2857142857142857,5,14,0.0018518518518518268,-2,-3,0.09999999999999998,16,16,0.24242424242424254,21,30,0.08251875426233235,-2,-3,-0.6666666666666666,0,0,0.0,0
0,0,0,-17,39,25,0.23728070175438604,40,27,0.23145325203252037,0,-1,0.0,17,7,0.1603178953137846,24,20,0.521072796934866,-2,-2,0.0,19,4,0.1911077428318808,20,21,0.23706896551724133,0,0,0.0,1
0,0,0,153,-19,14,-0.1768851303735025,-14,25,-0.14895160705216565,3,4,0.6,3,56,-0.1272058823529412,-13,-29,0.5333333333333333,-9,-13,0.21052631578947367,-18,14,-0.17066461267605632,-1,-1,-1.0,0,1,0.0,0
0,0,0,-26,4,-84,0.13753123438280868,2,-86,0.13402649820128104,-1,-3,-0.3333333333333333,4,-83,0.1397961816305469,1,-1,0.1208791208791209,-1,0,-0.125,0,-87,0.1296869625043,5,5,0.8333333333333334,-1,-2,-0.5,1
0,0,0,-29,-21,-35,-0.0304347826086957,-22,-38,-0.027181242867517497,0,5,0.0,-28,-40,-0.14928229665071768,2,0,0.11764705882352933,5,5,0.0,-8,-17,0.004144791378834001,-7,-12,0.06666666666666665,-6,-6,-1.0,0
-1,1,0,-18,-7,-6,-0.05011271024796249,-15,-10,-0.08942610062893075,0,-1,0.0,-8,-7,-0.06492077464788737,4,6,0.125,-3,-5,0.33333333333333337,-10,-14,-0.05248868778280552,8,14,-0.03409090909090906,-5,-6,-0.8333333333333334,0
0,0,0,-49,12,160,-0.15501357764637214,14,163,-0.15276237523943953,-1,-5,-0.2,17,162,-0.13826261748247942,-9,-7,-0.13507625272331147,4,5,-0.09090909090909083,13,161,-0.153155141964407,-1,-1,-1.0,0,0,0.0,0
0,0,0,-81,-14,-15,-0.029199978821411454,-48,-57,-0.06010053993669717,-1,-3,-0.1666666666666666,0,-6,0.019189765458422214,-10,-3,-0.18864468864468864,-4,-6,0.09999999999999998,-8,-11,-0.01190006574621949,-4,-2,-0.13888888888888884,-2,-2,-1.0,0
1,0,0,3,3,4,0.02941176470588236,3,4,0.02941176470588236,0,0,0.0,4,5,0.0652173913043479,2,3,0.0,-3,-4,-0.75,0,-1,0.017241379310344862,0,0,0.0,3,5,0.6,1
0,0,0,-35,-19,-40,0.057280883367839874,-20,-49,0.13538461538461544,0,0,0.0,-9,-24,0.03968253968253971,-11,-15,0.23529411764705888,1,-1,0.5,-19,-38,0.06551724137931036,0,-3,0.3,0,1,0.0,1
0,0,0,127,48,71,0.11809795143128476,88,119,0.18864468864468864,1,1,0.15000000000000002,42,59,0.21376528753577928,-5,-4,-0.13492063492063489,11,16,0.05384615384615388,32,48,0.10389610389610393,9,12,0.022556390977443552,7,11,0.6363636363636364,1
0,0,0,-32,-8,103,-0.2902068126520682,-7,103,-0.2831647482850831,-1,-2,-0.3333333333333333,4,107,-0.2273706896551724,0,5,-0.1690821256038647,-12,-9,-0.2142857142857143,-8,106,-0.3035832258470444,1,-1,1.0,-1,-2,-0.5,0
0,-1,0,34,21,-38,0.23728884254431698,11,-50,0.19850352112676062,1,-1,0.41666666666666663,41,5,0.3544181554804442,-15,-31,0.20104895104895104,-5,-12,0.31818181818181823,16,-44,0.2242263483642794,4,5,-0.16666666666666663,1,1,1.0,1
0,0,0,-55,-11,-17,-0.027393469839513074,-28,-37,-0.07130024702447779,1,-1,0.5,14,13,0.08974358974358976,-10,-10,-0.12784090909090906,-15,-20,-0.75,0,-11,0.033241361187754614,-11,-8,-0.267056530214425,0,2,0.0,1
0,0,0,0,17,45,-0.031849286136690136,17,45,-0.031849286136690136,0,-2,0.0,6,33,-0.0541353383458647,2,3,0.0,9,9,0.0,15,44,-0.041666666666666685,2,1,1.0,0,0,0.0,1
0,-1,-1,444,16,16,0.17582417582417587,19,20,0.04472991796935455,4,7,0.5,22,23,0.293233082706767,-3,-3,-1.0,-3,-4,-0.75,2,-5,0.25133689839572204,-2,-1,-1.0,16,22,-0.25,1
0,-1,0,297,-18,10,-0.13014119091467158,0,34,-0.08940081442699244,7,10,0.7,-39,-22,-0.20377447511205476,-4,-1,-0.2362637362637363,25,33,0.7575757575757576,-16,12,-0.13311725021671134,-2,-2,-0.04761904761904767,0,0,0.0,0
-1,0,0,-6,-11,-2,-0.3866666666666666,-11,-2,-0.3866666666666666,0,0,0.0,-6,1,-0.32894736842105265,-7,-5,-0.875,2,2,1.0,-4,5,-0.27,0,0,0.0,-7,-7,-1.0,0
0,0,0,288,-1,24,-0.08891275808569044,1,21,-0.06128491620111731,1,8,0.1111111111111111,-27,-8,-0.20297619047619053,14,21,-0.09619450317124734,12,11,0.19999999999999996,-27,-8,-0.17961876832844575,26,32,0.14468085106382977,0,0,0.0,0
0,-1,0,-66,1,-1,0.048387096774193616,-2,-9,0.0641025641025641,-2,-4,-0.5,4,2,0.11538461538461542,-2,-2,-0.6666666666666666,-1,-1,0.0,2,1,0.05982905982905984,2,1,0.5,-3,-3,-1.0,0
0,1,0,-24,20,32,0.1904761904761904,20,32,0.1904761904761904,-1,0,-1.0,-1,5,-0.08000000000000002,7,9,0.019230769230769273,14,18,0.7777777777777778,19,31,0.18106060606060603,1,1,1.0,0,0,0.0,1
0,0,0,146,-1,-8,0.07165861513687599,18,12,0.16256157635467983,0,6,-0.2222222222222222,-23,-35,-0.25052410901467503,1,4,-0.6,21,23,0.9130434782608696,20,23,0.30465116279069765,-10,-16,0.03508771929824561,-11,-15,-0.7333333333333333,0
-1,0,0,-75,9,15,0.031746031746031744,3,9,-0.06805807622504534,-1,-3,-0.3333333333333333,3,8,-0.029239766081871288,6,6,0.0,0,1,-0.5,11,18,0.05555555555555558,-1,-2,-0.5,-1,-1,-1.0,0
0,1,0,441,34,33,0.4868421052631579,81,85,0.25964187327823685,2,4,0.5,37,38,0.74,-2,-4,0.4,-1,-1,0.0,-2,-11,0.11184210526315791,0,0,0.0,36,44,0.8181818181818182,1
-2,0,0,-36,-15,-29,-0.09157509157509153,-18,-30,-0.1467391304347826,0,0,0.0,-14,-30,-0.22857142857142848,-3,-3,-0.3333333333333333,2,4,-0.4,-8,-17,-0.04871794871794871,-6,-11,-0.5454545454545454,-1,-1,-1.0,0
-1,0,0,-2,-7,-19,0.018847006651884712,-7,-19,0.018847006651884712,0,0,0.0,-7,-20,-0.05555555555555558,-3,-2,-1.0,3,3,0.0,-7,-18,0.009090909090909094,0,0,0.0,0,-1,0.0,0
0,0,0,-112,-5,20,-0.06674770941671732,-14,10,-0.08475452196382433,-1,0,-0.3333333333333333,6,31,-0.030051497492885215,1,2,-0.029565217391304355,-12,-13,-0.029761904761904767,16,47,-0.019917582417582402,-12,-13,-0.13333333333333341,-9,-14,-0.6,0
0,0,0,0,36,-1,0.2728088878913702,37,0,0.2761194029850746,0,8,0.0,26,-6,0.2641608391608392,0,-2,0.1010101010101011,10,7,0.33846153846153854,39,5,0.282953477443609,-3,-6,-0.5,0,0,0.0,1
-1,0,0,-3,-6,1,-0.4041666666666667,-6,1,-0.4041666666666667,0,0,0.0,-4,-1,-0.30128205128205127,-2,2,-1.0,0,0,0.0,-5,4,-0.4375,0,0,0.0,-1,-3,-0.3333333333333333,0
0,0,0,35,-13,4,-0.3364389233954452,-12,6,-0.31893687707641194,0,0,0.0,-5,6,-0.22561576354679808,-3,2,-0.7142857142857143,-5,-4,-0.375,-12,5,-0.3426573426573427,-1,-1,-0.16666666666666663,0,0,0.0,1
0,0,0,-105,-3,12,-0.09036309036309037,-2,13,-0.0852874761160326,-1,-9,-0.0909090909090909,-5,6,-0.10858585858585862,1,5,-0.21153846153846156,1,1,0.006153846153846176,1,16,-0.07447962908158234,-5,-6,-0.8333333333333334,1,2,0.5,1
1,0,0,-39,15,17,0.2641304347826087,13,11,0.23348694316436253,-2,-3,-0.6666666666666666,8,9,0.1827586206896552,6,4,0.8571428571428571,1,4,0.25,8,7,0.20579710144927538,0,0,0.0,7,10,0.7,1
0,0,0,-268,-16,-20,-0.03705742065676021,-26,-30,-0.057830012453300106,-2,-4,-0.3333333333333333,1,5,-0.010726072607260773,-21,-32,0.09881422924901184,4,7,-0.1428571428571428,-2,-3,-0.004353530534351113,-7,-9,0.05789473684210533,-7,-8,-0.875,0
0,2,0,-488,24,57,0.03563218390804601,-19,-1,-0.193421052631579,-9,-14,-0.17894736842105263,20,55,0.04666666666666669,-1,-5,0.30000000000000004,5,7,0.7142857142857143,22,48,0.0864661654135338,2,9,-0.7,0,0,0.0,0
0,-2,0,-79,-15,18,-0.2638888888888889,-12,22,-0.2414302600472814,-4,-5,-0.8,-12,4,-0.2518518518518519,2,8,0.1538461538461538,-5,6,-0.44757033248081846,-15,19,-0.270735524256651,0,-1,0.0,0,0,0.0,0
0,-2,0,-14,0,11,-0.0527451450491489,10,20,0.006060606060606044,1,0,0.25,-1,7,-0.047380714047380756,-6,-7,-0.13333333333333341,7,11,-0.3076923076923077,1,13,-0.05082742316784872,-1,-2,0.19999999999999996,0,0,0.0,1
0,1,0,58,0,1,-0.16666666666666669,2,5,-0.19444444444444442,1,2,0.5,-1,0,-0.5,0,0,0.0,1,1,1.0,0,1,-0.16666666666666669,0,0,0.0,0,0,0.0,1
0,0,0,-99,19,61,-0.024470176971815694,18,56,-0.0199691199176531,-1,-1,-0.5,37,90,0.10914376321353073,2,-5,0.34615384615384615,-20,-24,-0.0235294117647058,22,64,-0.011910146238504449,-3,-3,-0.75,0,0,0.0,1
0,0,0,-5,-19,-51,0.01853914896708725,-21,-53,0.015173027867353361,-1,-2,-0.5,40,19,0.16546094437383913,-16,-18,-0.05539479123604796,-43,-52,0.06129032258064515,-19,-51,0.01853914896708725,0,0,0.0,0,0,0.0,0
0,-1,0,-298,-41,-51,-0.2758620689655173,-169,-204,-0.11276183770462955,0,12,-0.2666666666666667,-31,-40,-0.5089285714285714,-14,-15,-0.42857142857142855,4,4,0.1428571428571429,-19,-29,-0.1647116324535679,-9,-8,-0.33333333333333337,-13,-14,-0.9285714285714286,0
1,0,0,11,8,8,0.8888888888888888,9,9,0.9,0,1,0.0,5,5,0.8333333333333334,3,3,1.0,0,0,0.0,1,1,0.5,3,3,1.0,4,4,1.0,1
-1,0,0,-203,-17,-68,0.12402864026604232,-44,-99,0.07913885545464494,1,-1,0.5,-57,-114,-0.015789473684210575,16,19,0.027586206896551668,24,27,0.25,8,-34,0.17205882352941182,-7,-8,-0.0461538461538461,-18,-26,-0.6923076923076923,D
0,0,0,96,-9,-38,0.03454437164979157,-31,-63,-0.020807833537331788,1,6,0.1666666666666666,-22,-54,-0.08234067897558078,-5,-5,-0.04870129870129869,18,21,-0.11538461538461542,-9,-37,0.024699659315043976,-1,-2,0.0461538461538461,1,1,1.0,0
-1,2,0,239,5,13,-0.06898907103825136,57,68,0.0713968957871397,4,6,0.5714285714285714,4,9,-0.03766233766233762,1,3,-0.16666666666666674,0,1,-0.125,10,23,-0.07979797979797987,-2,-3,0.16666666666666663,-3,-7,0.19999999999999996,1
0,-2,0,70,-3,-57,0.16503631961259074,-19,-73,0.09407819486326291,-1,-8,-0.125,-23,-63,-0.03226176808266362,15,8,0.36044880785413747,5,-2,0.31818181818181823,-2,-57,0.18896863062854502,-4,-7,-0.20454545454545447,3,7,-0.5,0
0,0,0,-3,-72,-117,-0.08468577348066297,-73,-118,-0.0870535714285714,-2,-1,-1.0,-27,-69,-0.017171717171717227,-9,-13,-0.024671052631578982,-36,-35,-0.3466666666666667,-72,-114,-0.10008071025020188,1,0,1.0,-1,-3,-0.3333333333333333,0
0,0,0,302,3,-48,0.21977474334695501,25,-21,0.28556557945870925,1,-6,0.5,0,-38,0.1418204437072361,7,-5,0.4191919191919192,-4,-5,0.11111111111111116,0,-52,0.21311475409836073,2,2,0.11428571428571432,1,2,0.5,1
-1,0,-1,-12,-66,-32,-0.2363755484524212,-67,-34,-0.23622186780081517,1,4,0.25,-61,-26,-0.2486410496719775,6,3,0.40909090909090917,-11,-9,-0.5,-67,-36,-0.23574536990183192,1,4,0.25,0,0,0.0,0
-1,0,0,-9,-18,-24,-0.043898809523809534,-18,-24,-0.041372025468736306,0,0,0.0,-20,-39,-0.0586565752128666,-11,0,-0.32352941176470584,13,15,0.10389610389610393,-17,-24,-0.03925174381737484,-1,0,-0.5,0,0,0.0,0
-1,0,0,-1,-6,-6,-0.8571428571428571,-6,-6,-0.8571428571428571,0,0,0.0,-2,-2,-0.6666666666666666,-1,-1,-1.0,-3,-3,-1.0,-5,-5,-0.8333333333333334,0,0,0.0,-1,-1,-1.0,0
1,0,0,44,-11,-19,-0.03612903225806452,-14,-22,-0.04201680672268904,0,2,0.0,0,-7,0.1071428571428571,-6,-5,-0.75,-5,-7,0.0714285714285714,-16,-25,-0.12,0,0,0.0,5,6,0.8333333333333334,1
0,0,0,10,5,-12,0.13655172413793104,-3,-21,0.09005083514887446,0,1,0.0,15,11,0.243486073674753,-6,-8,0.06666666666666665,-4,-15,0.38,4,-13,0.13609049133969603,1,1,0.033333333333333326,0,0,0.0,1
0,0,0,-377,-8,-5,-0.1075757575757576,-122,-145,-0.3320360195360196,-2,-2,-1.0,-14,-12,-0.2190274841437632,1,0,0.33333333333333337,5,7,-0.2222222222222222,-8,-5,-0.1075757575757576,0,0,0.0,0,0,0.0,0
0,1,0,374,5,15,-0.02356584971720982,-1,14,-0.07762162162162156,2,-4,0.4888888888888889,6,9,0.04761904761904756,-2,1,-0.15359477124182996,1,5,-0.2596153846153846,-6,-2,-0.067923186344239,1,2,0.06666666666666671,10,15,0.6666666666666666,1
0,1,1,-192,-15,-21,-0.0535714285714286,-28,-34,-0.08655028276370791,-3,1,-0.4464285714285714,-16,-24,-0.07999999999999996,0,1,-0.16666666666666663,1,2,-0.33333333333333337,-7,-9,-0.06439393939393945,-3,-4,0.16666666666666663,-5,-8,-0.0326797385620915,0
0,0,0,-121,-1,-26,0.12187088274044805,-22,-79,0.13876522961574517,-2,4,-1.0,-18,-49,-0.12447257383966251,8,9,0.09523809523809523,9,14,-0.33333333333333337,-8,-29,0.016811955168119563,11,16,-0.2272727272727273,-4,-13,-0.3076923076923077,0
-1,0,0,7,5,2,0.12132352941176472,5,3,0.10535714285714282,1,1,1.0,-5,-9,-0.1111111111111111,2,3,-0.125,8,8,1.0,5,1,0.14731182795698933,0,1,-0.16666666666666669,0,0,0.0,0
0,-1,-1,-52,-50,-56,-0.47491638795986624,-65,-77,-0.458974358974359,1,2,0.5,-50,-58,-0.4577114427860696,-1,1,-0.5,1,1,1.0,-4,-5,-0.1367521367521367,0,0,0.0,-46,-51,-0.9019607843137256,0
0,1,0,-431,-19,-33,-0.019444444444444486,-123,-153,-0.17668352102964835,-3,-5,-0.6,0,-13,0.0854774156660949,-12,-14,-0.10256410256410264,-7,-6,-0.1428571428571429,-18,-30,-0.041888297872340385,-1,-2,0.07499999999999996,0,-1,0.0,0
0,0,1,-125,-12,-14,-0.04312354312354316,-12,-15,-0.024074680641991475,-3,-7,-0.375,-23,-23,-0.18648648648648647,6,5,0.5,5,4,0.25,20,27,0.1444444444444445,0,0,0.0,-32,-41,-0.10606060606060608,0
0,0,0,-57,25,36,0.05522848331931596,17,20,0.05612124082405878,-1,0,-1.0,18,29,0.07283142389525371,-3,-4,-0.75,10,11,0.00766283524904221,28,41,0.06354988868650074,1,1,1.0,-4,-6,-0.6666666666666666,0
0,-1,0,-87,3,8,0.017543859649122806,0,6,-0.0941586748038361,-1,-2,-0.5,-3,1,-0.18300653594771238,2,3,0.09999999999999998,4,4,1.0,4,9,0.055555555555555525,0,0,0.0,-1,-1,-1.0,0
0,0,0,-45,-7,-22,0.010247136829415415,-29,-47,-0.025292044729321006,-5,-15,-0.1,5,-8,0.03891437865656783,-8,-7,-0.07747747747747757,-4,-7,0.08333333333333337,4,0,0.0182648401826484,-10,-19,0.072072072072072,-1,-3,-0.3333333333333333,0
-2,0,0,-22,-16,12,-0.1302516692347201,-17,10,-0.12745098039215685,0,0,0.0,-18,13,-0.1737199582027168,5,6,0.0014992503748125774,-3,-7,0.16666666666666663,-3,29,-0.12000785006378178,3,6,-0.08502024291497978,-16,-23,-0.6956521739130435,0
0,0,0,20,-8,-3,-0.20622119815668205,-2,-2,-0.011289622231871466,0,0,0.0,-6,0,-0.2222222222222222,0,-1,0.5,-2,-2,-1.0,-5,-5,-0.29761904761904767,-4,-6,-0.6666666666666666,1,8,-0.30402930402930417,0
0,1,0,205,1,8,-0.27472527472527475,-1,3,-0.10089285714285712,2,2,1.0,1,8,-0.2833333333333333,0,0,0.0,0,0,0.0,-1,-2,-0.5,-1,-1,-1.0,3,11,-0.3285714285714286,1
0,2,0,498,13,1,0.14607843137254894,32,20,0.17025171624713953,7,14,-0.4666666666666667,20,7,0.2013680347013681,-5,-4,-0.33333333333333337,-2,-2,0.0,-19,-37,0.047761194029850684,-2,-5,0.30000000000000004,34,43,0.06571428571428573,1
0,0,0,134,8,2,0.2660256410256411,30,24,0.25278450363196125,1,2,0.5,3,-3,0.25119617224880375,3,2,0.75,2,3,0.6666666666666666,2,-1,0.3571428571428572,-1,-1,-1.0,7,4,0.21250000000000002,1
0,-2,-1,136,-27,-43,0.0523138832997988,-31,-48,0.06263910969793329,1,1,1.0,-21,-38,0.1009523809523809,-3,-2,-0.33333333333333337,-3,-3,-1.0,-6,-13,0.06022408963585435,-11,-11,-1.0,-10,-19,0.34615384615384615,0
0,0,0,-630,-15,-37,0.10070257611241218,-111,-156,0.0184557686613811,-6,-11,-0.5454545454545454,-20,-43,0.08539377289377292,3,4,0.06666666666666665,2,2,0.0,12,4,0.20358781810596582,-1,-2,0.125,-26,-39,0.3023255813953488,0
0,0,0,255,9,19,6.815703380591565e-05,-39,-27,-0.136760014179369,2,8,0.25,8,20,0.02333161777320303,5,6,0.10160427807486638,-4,-7,0.057734204793028376,7,16,-0.0038567493112947604,0,-2,0.2666666666666666,2,5,-0.4285714285714286,1
1,-1,0,56,6,17,-0.013546423135464225,34,48,0.08592870544090064,0,0,0.0,10,21,0.0804195804195805,1,3,-0.13888888888888884,-5,-7,-0.0346153846153846,4,6,0.021052631578947267,1,4,-0.4285714285714286,1,7,0.1428571428571428,1
1,0,0,34,3,-5,0.0410671462829737,-16,-32,0.021528376746593136,1,-6,0.5555555555555556,34,31,0.19817133770622147,-16,-21,-0.022727272727272707,-15,-15,-0.104895104895105,-12,-21,-0.015151515151515194,-2,-2,-0.018181818181818188,17,18,0.85,1
0,0,0,-228,0,-6,0.04869565217391303,-14,-21,0.010405053883314808,-2,-2,-0.25,-15,-28,-0.014705882352941124,4,9,-0.3571428571428571,11,13,-0.1333333333333333,-2,-5,0.009090909090909094,3,4,-0.16666666666666663,-1,-5,0.20085470085470103,0
0,-1,-2,73,-10,10,-0.283385093167702,17,44,-0.11072600111406816,1,-1,0.6666666666666667,-3,17,-0.2542087542087542,-2,-4,-0.125,-5,-3,-0.25,-4,17,-0.25490196078431376,-1,-3,-0.3333333333333333,-5,-4,-0.28888888888888886,0
0,0,0,-21,-3,21,-0.06183673469387757,2,36,-0.06461746784021666,0,5,0.0,-17,-9,-0.09579330286353882,11,28,-0.24009324009324018,3,2,0.08717948717948709,1,30,-0.06200466200466198,0,0,0.0,-4,-9,-0.4,0
0,0,0,88,-3,4,-0.174503657262278,-2,5,-0.15714285714285714,0,2,0.0,10,20,0.11494252873563221,-5,-7,0.18181818181818177,-8,-9,-0.8888888888888888,-7,-4,-0.21142857142857152,0,1,-0.19999999999999996,4,7,0.5714285714285714,0
1,0,0,49,-12,46,-0.12060853395235066,-13,45,-0.12191113816189897,1,6,0.1666666666666666,-16,62,-0.18240454076367396,-16,-36,0.29807692307692313,20,20,0.0,-18,39,-0.1307279693486591,4,5,0.8,2,2,1.0,1
0,-2,-2,141,-21,-32,-0.07658536585365855,-23,-33,-0.058064516129032295,1,14,-0.33333333333333337,-20,-34,-0.11764705882352938,-3,-3,-0.03896103896103886,2,5,0.4,-15,-23,-0.0894996476391825,-3,-6,0.16666666666666674,-3,-3,0.0,0
-1,0,0,-4,-11,-14,-0.0980392156862745,-11,-14,-0.0980392156862745,0,0,0.0,-11,-14,-0.25,1,1,1.0,-1,-1,-1.0,-3,-5,0.04166666666666663,0,0,0.0,-8,-9,-0.8888888888888888,0
0,2,0,-37,-6,-7,-0.2857142857142857,-3,-5,-0.033333333333333326,0,2,0.0,-1,-1,-0.0892857142857143,-3,-4,-0.75,-2,-2,-1.0,-5,-4,-0.35064935064935066,0,-2,0.0,-1,-1,-1.0,1
-1,0,0,-26,-23,-39,-0.13703703703703707,-28,-47,-0.14838709677419348,0,0,0.0,-18,-33,-0.23780487804878048,-4,-5,-0.2142857142857143,-1,-1,-0.06666666666666665,-11,-22,-0.05945945945945946,-1,-1,-1.0,-11,-16,-0.6875,0
0,0,-1,-439,4,1,0.035946248600223996,42,44,0.09158986175115202,1,1,1.0,-12,-8,-0.1327935222672066,5,5,0.2777777777777778,11,4,0.28551724137931034,36,43,0.18564872757613687,0,0,0.0,-32,-42,0.2325581395348837,0
1,0,0,13,5,9,0.021739130434782594,4,8,-0.011594202898550732,0,0,0.0,2,5,-0.029411764705882415,1,2,-0.33333333333333337,2,2,0.6666666666666666,5,8,0.06227106227106233,-1,-1,-1.0,1,2,0.5,1
0,0,0,121,-28,-60,-0.016739524469559564,-40,-72,-0.030385241454150835,3,14,0.2142857142857142,-41,-79,-0.08693467336683419,4,9,-0.06373626373626373,9,10,0.8181818181818182,-24,-57,-0.0046045503791983244,-5,-8,-0.015384615384615441,1,5,0.2,0
0,0,0,545,2,3,0.008742004264392311,5,20,-0.0621443545971847,5,11,0.3571428571428571,12,8,0.2125,0,0,0.0,-10,-5,-0.6349206349206349,-16,-15,-0.23931623931623933,15,13,0.3076923076923077,3,5,0.6,1
0,0,-2,-208,-14,-29,-0.13541666666666669,-38,-66,0.08333333333333326,0,4,-0.6666666666666667,-13,-28,-0.4333333333333333,-1,-1,-1.0,0,0,0.0,-1,-4,0.047619047619047616,-2,-2,-1.0,-11,-23,-0.4782608695652174,0
0,1,0,-457,-7,-20,0.014037433155080214,-29,-52,-0.009387755102040818,-1,-1,0.0,-5,-21,0.041975308641975406,-4,-2,-0.5833333333333334,2,3,-0.25,0,0,0.0,-1,-2,-0.5,-6,-18,0.28571428571428575,0
0,1,0,-142,38,27,0.19830164494766078,10,-1,0.0652562111801242,-1,-7,-0.125,33,23,0.2096409386485722,5,6,0.03743315508021383,0,-2,0.4,32,15,0.20648148148148138,6,8,0.75,0,4,-0.5,1
-1,0,0,117,-2,79,-0.21729957805907174,-6,76,-0.22522459781321824,3,11,0.2727272727272727,-9,61,-0.23693248450326687,7,14,-0.09722222222222221,0,4,-0.21719457013574672,-4,68,-0.20697320697320704,2,11,-0.6,0,0,0.0,0
-1,0,0,-1,-54,-56,-0.1517857142857143,-51,-53,-0.1389751552795031,0,5,0.0,-44,-53,-0.19419025324537142,3,10,-0.22323049001814887,-13,-13,0.0,-54,-55,-0.16060606060606064,0,0,0.0,0,-1,0.0,0
1,0,0,-20,5,0,0.052083333333333315,7,4,0.05333333333333329,0,-4,0.0,-4,-10,-0.008438818565400796,1,2,-0.0793650793650793,8,8,0.13333333333333341,-1,-9,0.03160919540229884,5,8,0.625,1,1,1.0,1
0,0,0,128,7,-36,0.15334002453440398,10,-33,0.1592389092389092,2,3,0.5,3,-45,0.17515592515592526,1,6,-0.23750000000000004,3,3,0.026470588235294135,2,-40,0.13635660114533354,3,2,1.0,2,2,1.0,1
0,0,0,162,-46,-65,-0.14767025089605734,-65,-88,-0.1813699281173885,3,9,0.3333333333333333,-15,-24,-0.09392097264437688,-32,-45,0.26,1,4,-0.12727272727272732,-42,-62,-0.14295774647887322,-4,-3,-0.2153846153846154,0,0,0.0,0
-1,0,0,-12,-3,6,-0.0942857142857143,1,11,-0.05213114754098369,0,-1,0.0,-5,2,-0.14622314622314622,4,4,0.20833333333333337,-2,0,-0.39999999999999997,-1,9,-0.07509881422924897,0,0,0.0,-2,-3,-0.6666666666666666,0
0,0,0,64,-13,-11,-0.29487179487179493,-23,-21,-0.1907114624505929,1,1,1.0,-14,-13,-0.6228070175438597,-2,-1,-0.33333333333333337,3,3,0.0,-5,-4,-0.16666666666666663,-8,-7,-1.0,0,0,0.0,0
-1,0,0,-54,-16,-2,-0.21637068789548886,-14,1,-0.20187793427230044,0,0,0.0,-21,-5,-0.30958686440677974,4,3,0.6666666666666666,1,0,0.25,-19,-8,-0.24305060584461868,5,8,0.625,-2,-2,-1.0,0
0,1,-1,80,24,-3,0.18417038893125612,25,-3,0.18381618381618378,2,4,0.4,22,-10,0.2117974238875878,2,3,-0.014285714285714346,0,4,-0.20833333333333331,21,-9,0.18306878306878308,3,3,0.6,0,3,0.0,1
0,1,1,-212,-9,-13,-0.0802139037433155,2,-6,0.04620004620004614,-1,-6,0.1111111111111111,-1,-5,0.0044444444444444176,-2,2,-0.45833333333333337,-6,-10,-0.08333333333333337,-9,-11,-0.09458689458689462,0,-1,0.5,0,-1,0.0,0
0,0,0,0,-78,-134,-0.06458885941644565,-78,-134,-0.06458885941644565,0,-1,0.0,13,-9,0.10636309574377711,-37,-61,0.2064676616915423,-54,-64,0.15384615384615385,-80,-138,-0.06610707803992744,2,3,0.6666666666666666,0,1,0.0,0
0,0,0,547,10,9,0.08977272727272728,18,37,-0.04956204379562046,8,10,0.8,10,8,0.13771089831281352,0,1,-0.0888888888888888,0,0,0.0,0,-4,0.061538461538461486,-3,-9,0.12749999999999995,13,22,0.5909090909090909,1
0,-1,0,-142,-15,-23,-0.02917771883289133,-3,-9,0.05917667238421953,-3,-7,-0.4285714285714285,-5,-13,0.045454545454545525,0,1,-0.16666666666666663,-10,-11,-0.19047619047619047,-13,-22,0.0071428571428571175,-2,-1,-1.0,0,0,0.0,0
0,2,-1,-549,5,17,-0.052238805970149294,37,55,0.012426626701636079,-1,-8,0.3,-18,-15,-0.2522727272727272,4,5,0.06666666666666665,19,27,-0.27586206896551724,11,22,0.006111111111111123,4,8,-0.16666666666666663,-10,-13,-0.7692307692307693,0
